UUID,DayOfWeek,FlightDate,UniqueCarrier,Origin,OriginCityName,OriginState,Dest,DestState,DepTime,DepDelay,ArrTime,ArrDelay,Cancelled,ActualElapsedTime,Distance
5BB35649-2072-4B46-A33A-DAE3E314B049,2,2016/02/16,AA,ORD,"Chicago, IL",IL,MIA,FL,1650,5.0,2043,-7.0,0.0,173.0,1197.0
167BB9F7-4263-43ED-8A9E-070D49996430,3,2016/02/17,AA,ORD,"Chicago, IL",IL,MIA,FL,1645,0.0,2103,13.0,0.0,198.0,1197.0
4A28A3A8-604C-4484-B9A9-90E6CE4A887D,4,2016/02/18,AA,ORD,"Chicago, IL",IL,MIA,FL,1643,-2.0,2030,-20.0,0.0,167.0,1197.0
EBE74FCA-3B3D-44A1-BBBD-7D5A3566FFC9,5,2016/02/19,AA,ORD,"Chicago, IL",IL,MIA,FL,2131,286.0,107,257.0,0.0,156.0,1197.0
53478CF5-EA18-4B72-89F9-1C069E058B6A,7,2016/02/21,AA,ORD,"Chicago, IL",IL,MIA,FL,1701,16.0,2053,3.0,0.0,172.0,1197.0
BEF5C44E-36CE-41A3-B145-AFCF0193858F,1,2016/02/22,AA,ORD,"Chicago, IL",IL,MIA,FL,1652,7.0,2056,6.0,0.0,184.0,1197.0
63F4E9CA-35CB-4497-BB6B-249503A6F80F,2,2016/02/23,AA,ORD,"Chicago, IL",IL,MIA,FL,1644,-1.0,2045,-5.0,0.0,181.0,1197.0
B33A2C89-0543-4063-B700-C315230A84C4,3,2016/02/24,AA,ORD,"Chicago, IL",IL,MIA,FL,1704,19.0,2152,62.0,0.0,228.0,1197.0
0780034A-3B47-4BCE-BA8F-16318917DC4F,4,2016/02/25,AA,ORD,"Chicago, IL",IL,MIA,FL,1646,1.0,2101,11.0,0.0,195.0,1197.0
5B4A8BFE-A500-42B4-B850-F5B2FE9CED73,5,2016/02/26,AA,ORD,"Chicago, IL",IL,MIA,FL,2143,298.0,121,271.0,0.0,158.0,1197.0
F9D6BF62-A58F-4555-AA58-876108DE6753,7,2016/02/28,AA,ORD,"Chicago, IL",IL,MIA,FL,1655,10.0,2100,10.0,0.0,185.0,1197.0
0D44511A-758D-4D78-B059-E34E6565DD7F,1,2016/02/29,AA,ORD,"Chicago, IL",IL,MIA,FL,1709,24.0,2102,12.0,0.0,173.0,1197.0
6CE2EE74-5F06-41DB-A8B0-25E23C56E00D,1,2016/02/01,AA,LGA,"New York, NY",NY,ORD,IL,1536,-14.0,1725,-19.0,0.0,169.0,733.0
956630F0-4CF4-4432-BE3F-84ECF5CCF904,2,2016/02/02,AA,LGA,"New York, NY",NY,ORD,IL,1601,11.0,1823,39.0,0.0,202.0,733.0
C8C04EC3-26C2-4B0F-848D-EF5A0089C897,3,2016/02/03,AA,LGA,"New York, NY",NY,ORD,IL,1610,20.0,1736,-8.0,0.0,146.0,733.0
A6C054A7-1AE4-4CF6-8D75-D7CB882C3938,4,2016/02/04,AA,LGA,"New York, NY",NY,ORD,IL,1603,13.0,1801,17.0,0.0,178.0,733.0
D052916A-6D8D-48CE-946D-A655F1195888,5,2016/02/05,AA,LGA,"New York, NY",NY,ORD,IL,1548,-2.0,1718,-26.0,0.0,150.0,733.0
1823001B-EC93-4743-ABB0-4C0533249A69,6,2016/02/06,AA,LGA,"New York, NY",NY,ORD,IL,1540,-10.0,1714,-30.0,0.0,154.0,733.0
ACA7B890-8F9E-445D-8446-9EC755EB96F7,7,2016/02/07,AA,LGA,"New York, NY",NY,ORD,IL,1602,12.0,1738,-6.0,0.0,156.0,733.0
703EA07A-1871-4FCA-BFE9-23E79FBAE61B,1,2016/02/08,AA,LGA,"New York, NY",NY,ORD,IL,1638,48.0,1820,36.0,0.0,162.0,733.0
76B9601A-3384-4602-9B6F-C906E54694DD,2,2016/02/09,AA,LGA,"New York, NY",NY,ORD,IL,1547,-3.0,1704,-40.0,0.0,137.0,733.0
6A92E028-A861-4BE8-AEE7-4EBB238E3DA7,3,2016/02/10,AA,LGA,"New York, NY",NY,ORD,IL,1546,-4.0,1657,-47.0,0.0,131.0,733.0
6B22DDDC-CE42-4913-BBD5-DC0D941C4E9B,4,2016/02/11,AA,LGA,"New York, NY",NY,ORD,IL,1542,-8.0,1750,6.0,0.0,188.0,733.0
5D951878-E655-4EDD-ACD0-60D2F77966AC,5,2016/02/12,AA,LGA,"New York, NY",NY,ORD,IL,1547,-3.0,1723,-21.0,0.0,156.0,733.0
4E66F570-2141-45B0-A297-EC83F461617B,6,2016/02/13,AA,LGA,"New York, NY",NY,ORD,IL,1542,-8.0,1728,-16.0,0.0,166.0,733.0
F80DA663-E9ED-43C8-8132-9F7AF67EC442,7,2016/02/14,AA,LGA,"New York, NY",NY,ORD,IL,1544,-6.0,1900,76.0,0.0,256.0,733.0
6389B9FE-0A9F-4790-AA0F-6F1930C12646,1,2016/02/15,AA,LGA,"New York, NY",NY,ORD,IL,1656,66.0,1912,88.0,0.0,196.0,733.0
471DCA3C-0F28-4AA8-B222-08DE27D66955,2,2016/02/16,AA,LGA,"New York, NY",NY,ORD,IL,1748,118.0,1919,95.0,0.0,151.0,733.0
EB8090D4-E3B2-4CE8-B183-3D52E4708D79,3,2016/02/17,AA,LGA,"New York, NY",NY,ORD,IL,1549,-1.0,1732,-12.0,0.0,163.0,733.0
A37C6DEE-684D-4EBA-A235-CAF742DE14F1,4,2016/02/18,AA,LGA,"New York, NY",NY,ORD,IL,1546,-4.0,1753,9.0,0.0,187.0,733.0
B1EBCC8D-8658-4A42-9057-A5164CB8B7F4,5,2016/02/19,AA,LGA,"New York, NY",NY,ORD,IL,1806,136.0,1957,133.0,0.0,171.0,733.0
C5CE73A4-38D0-4AB9-AC8D-0DBCB5CDFEEF,6,2016/02/20,AA,LGA,"New York, NY",NY,ORD,IL,1546,-4.0,1717,-27.0,0.0,151.0,733.0
90C3CF6D-C87D-4838-8013-B01982A9833B,7,2016/02/21,AA,LGA,"New York, NY",NY,ORD,IL,1545,-5.0,1734,-10.0,0.0,169.0,733.0
F3C37D14-4D87-4F7E-9704-B6F42E81BD8B,1,2016/02/22,AA,LGA,"New York, NY",NY,ORD,IL,1546,-4.0,1717,-27.0,0.0,151.0,733.0
420C8C64-56E5-4BD7-8889-7E2A761D4980,2,2016/02/23,AA,LGA,"New York, NY",NY,ORD,IL,1632,42.0,1832,48.0,0.0,180.0,733.0
E156494B-ADF2-448D-AC26-4E02F19AE901,3,2016/02/24,AA,LGA,"New York, NY",NY,ORD,IL,,,,,1.0,,733.0
31A1C6EF-3785-468D-949A-8B8D0260D126,4,2016/02/25,AA,LGA,"New York, NY",NY,ORD,IL,1621,31.0,1805,21.0,0.0,164.0,733.0
AD7000C8-4501-466D-A217-1E682BF79143,5,2016/02/26,AA,LGA,"New York, NY",NY,ORD,IL,1558,8.0,1734,-10.0,0.0,156.0,733.0
DFC460EE-5E59-422D-B454-A4E77B804B0C,6,2016/02/27,AA,LGA,"New York, NY",NY,ORD,IL,1540,-10.0,1653,-51.0,0.0,133.0,733.0
70621CDB-390C-4888-8F17-7D65AA78AE49,7,2016/02/28,AA,LGA,"New York, NY",NY,ORD,IL,1545,-5.0,1727,-17.0,0.0,162.0,733.0
67EF13A3-1486-4B00-9D8F-B1AD83D3257E,1,2016/02/29,AA,LGA,"New York, NY",NY,ORD,IL,1545,-5.0,1725,-19.0,0.0,160.0,733.0
2C30B596-373D-44E7-88AF-5D1E50D3C49E,1,2016/02/01,AA,LGA,"New York, NY",NY,ORD,IL,1643,-7.0,1832,-15.0,0.0,169.0,733.0
89F7F1D4-F4B0-4F85-9294-4F2EF48949DB,2,2016/02/02,AA,LGA,"New York, NY",NY,ORD,IL,1644,-6.0,2018,91.0,0.0,274.0,733.0
1E0A434E-8338-42C7-8F5A-4F17C2E93F48,3,2016/02/03,AA,LGA,"New York, NY",NY,ORD,IL,1659,9.0,1855,8.0,0.0,176.0,733.0
3E5DC96C-57B2-42A3-8807-0F34618FD50D,4,2016/02/04,AA,LGA,"New York, NY",NY,ORD,IL,1649,-1.0,1834,-13.0,0.0,165.0,733.0
88674653-0C35-4AE8-9358-BD4A7AFD27F0,5,2016/02/05,AA,LGA,"New York, NY",NY,ORD,IL,,,,,1.0,,733.0
9F7615EF-3135-44BF-8302-DECF920717A1,7,2016/02/07,AA,LGA,"New York, NY",NY,ORD,IL,1645,-5.0,1808,-39.0,0.0,143.0,733.0
FA78E487-4B3C-445C-9FDE-C3BD756A50A7,1,2016/02/08,AA,LGA,"New York, NY",NY,ORD,IL,1713,23.0,1834,-13.0,0.0,141.0,733.0
B273EFD1-BA26-4816-AEA6-22F8A80BBA72,2,2016/02/09,AA,LGA,"New York, NY",NY,ORD,IL,1641,-9.0,1758,-49.0,0.0,137.0,733.0
20945801-25F9-42BB-AF15-C8ADC59F1366,3,2016/02/10,AA,LGA,"New York, NY",NY,ORD,IL,1645,-5.0,1807,-40.0,0.0,142.0,733.0
931BD484-C908-458C-84C6-E39F0B021AFC,4,2016/02/11,AA,LGA,"New York, NY",NY,ORD,IL,1721,31.0,1919,32.0,0.0,178.0,733.0
0302BD62-7C11-471B-AE17-5942B352E8B5,5,2016/02/12,AA,LGA,"New York, NY",NY,ORD,IL,1653,3.0,1845,-2.0,0.0,172.0,733.0
BEB8C8D2-6491-4E96-8BE5-ABA014729F4E,7,2016/02/14,AA,LGA,"New York, NY",NY,ORD,IL,1901,131.0,2118,151.0,0.0,197.0,733.0
570A1733-3FE8-4B92-B913-BC9A848805D8,1,2016/02/15,AA,LGA,"New York, NY",NY,ORD,IL,1726,36.0,1939,52.0,0.0,193.0,733.0
E1D76C06-1D39-4134-8478-3F0515DD6821,2,2016/02/16,AA,LGA,"New York, NY",NY,ORD,IL,1945,175.0,2125,158.0,0.0,160.0,733.0
04AA1F60-6C9B-4FF4-A763-A966BD09A303,3,2016/02/17,AA,LGA,"New York, NY",NY,ORD,IL,1647,-3.0,1831,-16.0,0.0,164.0,733.0
65D4721F-989A-4C58-ACDF-008A804A8161,4,2016/02/18,AA,LGA,"New York, NY",NY,ORD,IL,1649,-1.0,1844,-3.0,0.0,175.0,733.0
5ACCF55F-9D1E-49AB-89DC-FB4F4E41F176,5,2016/02/19,AA,LGA,"New York, NY",NY,ORD,IL,1759,69.0,2023,96.0,0.0,204.0,733.0
C3B27B05-81B3-4C2F-B623-AECF0A9FCEB9,7,2016/02/21,AA,LGA,"New York, NY",NY,ORD,IL,1645,-5.0,1832,-15.0,0.0,167.0,733.0
CA6D1E39-B271-44CA-8D9D-B653C156DD64,1,2016/02/22,AA,LGA,"New York, NY",NY,ORD,IL,1644,-6.0,1821,-26.0,0.0,157.0,733.0
F986BC58-994C-489E-BA84-0CFDADDB29EC,2,2016/02/23,AA,LGA,"New York, NY",NY,ORD,IL,1919,149.0,2049,122.0,0.0,150.0,733.0
B10AEFE2-56A1-44F6-B2D2-B728F3126670,3,2016/02/24,AA,LGA,"New York, NY",NY,ORD,IL,1911,141.0,2047,120.0,0.0,156.0,733.0
E83C4CC6-59C9-4ACB-A720-2D9C8C9E66B3,4,2016/02/25,AA,LGA,"New York, NY",NY,ORD,IL,1646,-4.0,1816,-31.0,0.0,150.0,733.0
EE3D4A89-E13F-466F-A527-E3DE9F42C994,5,2016/02/26,AA,LGA,"New York, NY",NY,ORD,IL,1655,5.0,1837,-10.0,0.0,162.0,733.0
74036784-DE7B-4F3E-80B9-127B3243F220,7,2016/02/28,AA,LGA,"New York, NY",NY,ORD,IL,1646,-4.0,1818,-29.0,0.0,152.0,733.0
FF0C4560-D66A-4053-BBA9-52B242F9819C,1,2016/02/29,AA,LGA,"New York, NY",NY,ORD,IL,1645,-5.0,1816,-31.0,0.0,151.0,733.0
86C7EE4B-7208-45FB-9A1D-1EA32C269FA6,1,2016/02/01,AA,JAX,"Jacksonville, FL",FL,DFW,TX,555,-6.0,745,-10.0,0.0,170.0,918.0
D5504983-21A5-42B2-8D74-F441E81681D2,2,2016/02/02,AA,JAX,"Jacksonville, FL",FL,DFW,TX,555,-6.0,734,-21.0,0.0,159.0,918.0
078325DE-CA75-4619-B715-F4122A0F0C39,3,2016/02/03,AA,JAX,"Jacksonville, FL",FL,DFW,TX,554,-7.0,756,1.0,0.0,182.0,918.0
3E5E43CE-3187-4198-B2B0-73263A02FC25,4,2016/02/04,AA,JAX,"Jacksonville, FL",FL,DFW,TX,554,-7.0,739,-16.0,0.0,165.0,918.0
04C29ABD-8F55-421A-869E-59591FB83C2D,5,2016/02/05,AA,JAX,"Jacksonville, FL",FL,DFW,TX,554,-7.0,738,-17.0,0.0,164.0,918.0
577E0516-B58A-4373-8500-442E7FA9D7D3,6,2016/02/06,AA,JAX,"Jacksonville, FL",FL,DFW,TX,600,-1.0,735,-20.0,0.0,155.0,918.0
1A2F14A6-0A9C-48FA-AC2E-D5C3A97AE524,7,2016/02/07,AA,JAX,"Jacksonville, FL",FL,DFW,TX,554,-7.0,738,-17.0,0.0,164.0,918.0
2C8DBCE9-10AC-4094-A696-4CD7ED5431B6,1,2016/02/08,AA,JAX,"Jacksonville, FL",FL,DFW,TX,558,-3.0,805,10.0,0.0,187.0,918.0
84988D43-6FB1-428A-A2B0-ED86CE7E981A,2,2016/02/09,AA,JAX,"Jacksonville, FL",FL,DFW,TX,601,0.0,805,10.0,0.0,184.0,918.0
D1DBA5C1-9CD7-43D2-8743-41B4170D1221,3,2016/02/10,AA,JAX,"Jacksonville, FL",FL,DFW,TX,644,43.0,828,33.0,0.0,164.0,918.0
B409209B-5DD9-4380-B6A9-8157979CE165,4,2016/02/11,AA,JAX,"Jacksonville, FL",FL,DFW,TX,601,0.0,744,-11.0,0.0,163.0,918.0
2726B5D4-B537-4286-BA6F-C7C633E4FD0B,5,2016/02/12,AA,JAX,"Jacksonville, FL",FL,DFW,TX,559,-2.0,732,-23.0,0.0,153.0,918.0
7D271CD6-FFEB-4133-9ECF-0E55469AB988,6,2016/02/13,AA,JAX,"Jacksonville, FL",FL,DFW,TX,558,-3.0,736,-19.0,0.0,158.0,918.0
B22513CB-BA1E-4AA3-88F6-D9EFBCE4DDC6,7,2016/02/14,AA,JAX,"Jacksonville, FL",FL,DFW,TX,555,-6.0,805,10.0,0.0,190.0,918.0
B27B1E95-A3E8-4D81-AD35-1AC1413DAF84,1,2016/02/15,AA,JAX,"Jacksonville, FL",FL,DFW,TX,653,52.0,844,49.0,0.0,171.0,918.0
5FF8D52F-1F00-4CD6-A156-B29553C427AD,2,2016/02/16,AA,JAX,"Jacksonville, FL",FL,DFW,TX,600,-1.0,751,-4.0,0.0,171.0,918.0
8AC59323-6015-4C8A-A48D-805D150755A3,3,2016/02/17,AA,JAX,"Jacksonville, FL",FL,DFW,TX,627,26.0,810,15.0,0.0,163.0,918.0
B81D2230-4D9B-4BD8-81A1-9648D30A2ECF,4,2016/02/18,AA,JAX,"Jacksonville, FL",FL,DFW,TX,604,3.0,743,-12.0,0.0,159.0,918.0
01D5D1CC-70C1-4C10-BB49-241203F79929,5,2016/02/19,AA,JAX,"Jacksonville, FL",FL,DFW,TX,556,-5.0,734,-21.0,0.0,158.0,918.0
79E4F345-A227-4157-9A54-37C4116BB93D,6,2016/02/20,AA,JAX,"Jacksonville, FL",FL,DFW,TX,557,-4.0,741,-14.0,0.0,164.0,918.0
FFD27929-9773-4F72-B47F-B039CF229615,7,2016/02/21,AA,JAX,"Jacksonville, FL",FL,DFW,TX,603,2.0,744,-11.0,0.0,161.0,918.0
11C19F9C-8E3D-401B-8F02-0AC10E3A75E7,1,2016/02/22,AA,JAX,"Jacksonville, FL",FL,DFW,TX,641,40.0,813,18.0,0.0,152.0,918.0
300801DB-5D52-4B97-A24C-9237109FFED0,2,2016/02/23,AA,JAX,"Jacksonville, FL",FL,DFW,TX,556,-5.0,804,9.0,0.0,188.0,918.0
AC59B79A-12F2-4059-AD85-9AC56F39BD9E,3,2016/02/24,AA,JAX,"Jacksonville, FL",FL,DFW,TX,556,-5.0,747,-8.0,0.0,171.0,918.0
01F18FDB-109C-4209-A014-F44E1F223226,4,2016/02/25,AA,JAX,"Jacksonville, FL",FL,DFW,TX,558,-3.0,756,1.0,0.0,178.0,918.0
9EFAE1B2-2179-4AA6-BAB5-A844A8C39ADD,5,2016/02/26,AA,JAX,"Jacksonville, FL",FL,DFW,TX,555,-6.0,749,-6.0,0.0,174.0,918.0
E6950D96-6C82-47CB-BC4C-7C3FA4B848D4,6,2016/02/27,AA,JAX,"Jacksonville, FL",FL,DFW,TX,658,57.0,844,49.0,0.0,166.0,918.0
7462584E-B4A3-4BE2-84F8-A003EF7731CE,7,2016/02/28,AA,JAX,"Jacksonville, FL",FL,DFW,TX,559,-2.0,756,1.0,0.0,177.0,918.0
D8597E26-57EE-4624-B8B7-CD7C52F6F68B,1,2016/02/29,AA,JAX,"Jacksonville, FL",FL,DFW,TX,600,-1.0,730,-25.0,0.0,150.0,918.0
621C4D89-FC1E-43E8-8952-C1EFB4EEB1C5,1,2016/02/01,AA,MSY,"New Orleans, LA",LA,MIA,FL,558,-2.0,859,10.0,0.0,121.0,675.0
921CF2F2-09A1-49E4-B105-BB2D0BED4984,2,2016/02/02,AA,MSY,"New Orleans, LA",LA,MIA,FL,559,-1.0,840,-9.0,0.0,101.0,675.0
9E680DA2-F6AB-4D29-9283-808B018CFE86,3,2016/02/03,AA,MSY,"New Orleans, LA",LA,MIA,FL,554,-6.0,842,-7.0,0.0,108.0,675.0
7B677CDA-5497-49E5-9360-082233E6A00E,4,2016/02/04,AA,MSY,"New Orleans, LA",LA,MIA,FL,555,-5.0,838,-11.0,0.0,103.0,675.0
676E2E32-F4A4-402E-B296-CDFD554BB06F,5,2016/02/05,AA,MSY,"New Orleans, LA",LA,MIA,FL,552,-8.0,843,-6.0,0.0,111.0,675.0
564041D3-08E1-492F-BF78-2DCC3644E5AE,6,2016/02/06,AA,MSY,"New Orleans, LA",LA,MIA,FL,908,188.0,1146,177.0,0.0,98.0,675.0
091C3768-1F1A-4CDE-8D43-FFBE352B2205,7,2016/02/07,AA,MSY,"New Orleans, LA",LA,MIA,FL,557,-3.0,838,-11.0,0.0,101.0,675.0
BBA3A18E-3FB5-4B10-B73C-B2FC30E36CE8,1,2016/02/08,AA,MSY,"New Orleans, LA",LA,MIA,FL,556,-4.0,837,-12.0,0.0,101.0,675.0
493DBBA3-4F47-41C3-A438-DD9E6D62B2AC,2,2016/02/09,AA,MSY,"New Orleans, LA",LA,MIA,FL,559,-1.0,849,0.0,0.0,110.0,675.0
04C0FE2E-2201-4904-A024-19080BC2A75B,3,2016/02/10,AA,MSY,"New Orleans, LA",LA,MIA,FL,554,-6.0,837,-12.0,0.0,103.0,675.0
97800317-34BB-4C8E-8A8A-E934F7C2239C,4,2016/02/11,AA,MSY,"New Orleans, LA",LA,MIA,FL,556,-4.0,840,-9.0,0.0,104.0,675.0
4AA707C9-2505-4B88-9FB8-0ADC4F335432,5,2016/02/12,AA,MSY,"New Orleans, LA",LA,MIA,FL,555,-5.0,833,-16.0,0.0,98.0,675.0
BEA92D03-FA14-47A8-A122-D08FD1C3F610,6,2016/02/13,AA,MSY,"New Orleans, LA",LA,MIA,FL,554,-6.0,843,-6.0,0.0,109.0,675.0
0914CF1D-052F-4502-9D58-8FDC8DEDBDA1,7,2016/02/14,AA,MSY,"New Orleans, LA",LA,MIA,FL,556,-4.0,831,-18.0,0.0,95.0,675.0
F35F62BA-1324-46C2-8151-7CE122D95E18,1,2016/02/15,AA,MSY,"New Orleans, LA",LA,MIA,FL,558,-2.0,840,-9.0,0.0,102.0,675.0
91409F55-1928-4D2E-B686-90A995CE45A1,2,2016/02/16,AA,MSY,"New Orleans, LA",LA,MIA,FL,905,185.0,1154,185.0,0.0,109.0,675.0
3DA38A39-7D04-4DC4-B17B-4FD0C521F92E,3,2016/02/17,AA,MSY,"New Orleans, LA",LA,MIA,FL,554,-6.0,839,-10.0,0.0,105.0,675.0
D91AED37-2272-4656-8489-274A4470ED3D,4,2016/02/18,AA,MSY,"New Orleans, LA",LA,MIA,FL,609,9.0,856,7.0,0.0,107.0,675.0
C5AF4431-D3E1-4242-BCDC-582883D4656A,5,2016/02/19,AA,MSY,"New Orleans, LA",LA,MIA,FL,557,-3.0,844,-5.0,0.0,107.0,675.0
133CE430-BD57-419F-819E-D4180B413265,6,2016/02/20,AA,MSY,"New Orleans, LA",LA,MIA,FL,550,-10.0,838,-11.0,0.0,108.0,675.0
54B273F5-D244-4FD1-A9C7-AC969F446DCD,7,2016/02/21,AA,MSY,"New Orleans, LA",LA,MIA,FL,559,-1.0,846,-3.0,0.0,107.0,675.0
C77FD006-46B7-4C28-BBFC-5A82D22C4D6F,1,2016/02/22,AA,MSY,"New Orleans, LA",LA,MIA,FL,554,-6.0,842,-7.0,0.0,108.0,675.0
1DCDB77A-9D48-48BC-A41A-97A60B849F16,2,2016/02/23,AA,MSY,"New Orleans, LA",LA,MIA,FL,556,-4.0,845,-4.0,0.0,109.0,675.0
19395369-9D6A-49C7-AD44-6BBF116D7A59,3,2016/02/24,AA,MSY,"New Orleans, LA",LA,MIA,FL,549,-11.0,842,-7.0,0.0,113.0,675.0
564158D6-71AE-437C-AC6F-20A7943626EB,4,2016/02/25,AA,MSY,"New Orleans, LA",LA,MIA,FL,559,-1.0,838,-11.0,0.0,99.0,675.0
5F47C2E3-64DF-4D95-80FF-869E235027A2,5,2016/02/26,AA,MSY,"New Orleans, LA",LA,MIA,FL,559,-1.0,845,-4.0,0.0,106.0,675.0
4400CD6B-2D94-42C1-ACEC-1FC6F088EDD8,6,2016/02/27,AA,MSY,"New Orleans, LA",LA,MIA,FL,604,4.0,844,-5.0,0.0,100.0,675.0
A00438EB-C250-4D60-9566-6B0AB2F498C5,7,2016/02/28,AA,MSY,"New Orleans, LA",LA,MIA,FL,554,-6.0,844,-5.0,0.0,110.0,675.0
9DA42294-20A6-4D27-B785-FE4A0B4F5806,1,2016/02/29,AA,MSY,"New Orleans, LA",LA,MIA,FL,558,-2.0,849,0.0,0.0,111.0,675.0
C425B3AF-54F3-4426-B4FB-4C1F76B011BD,1,2016/02/01,AA,ORD,"Chicago, IL",IL,LGA,NY,1836,-5.0,2131,-15.0,0.0,115.0,733.0
6495C65A-FF5E-4690-9B5E-9AF24BE2A29B,2,2016/02/02,AA,ORD,"Chicago, IL",IL,LGA,NY,1850,9.0,2227,41.0,0.0,157.0,733.0
4734CB8E-13B8-484A-963B-2FFB54D13FD6,3,2016/02/03,AA,ORD,"Chicago, IL",IL,LGA,NY,2038,117.0,2334,108.0,0.0,116.0,733.0
7936BAF3-B001-4029-BE29-BBF3FDBF7AF0,4,2016/02/04,AA,ORD,"Chicago, IL",IL,LGA,NY,1842,1.0,2131,-15.0,0.0,109.0,733.0
0497CB4A-C47E-47F7-9C56-F4B13A0947A6,5,2016/02/05,AA,ORD,"Chicago, IL",IL,LGA,NY,2038,117.0,2329,103.0,0.0,111.0,733.0
66E54CAE-BD4A-4FF8-9AF0-19F46E6FA114,6,2016/02/06,AA,ORD,"Chicago, IL",IL,LGA,NY,1840,-1.0,2136,-10.0,0.0,116.0,733.0
D7DADF85-EF8B-43E7-82E6-11CEA765FB8A,7,2016/02/07,AA,ORD,"Chicago, IL",IL,LGA,NY,1903,22.0,2158,12.0,0.0,115.0,733.0
C52316E5-7F27-4C95-A858-A358B805A134,1,2016/02/08,AA,ORD,"Chicago, IL",IL,LGA,NY,2003,82.0,2308,82.0,0.0,125.0,733.0
864CDCE2-F7C3-4653-AE7D-0CF6CD8994FA,2,2016/02/09,AA,ORD,"Chicago, IL",IL,LGA,NY,1838,-3.0,2138,-8.0,0.0,120.0,733.0
C5D0F480-7ED7-468C-AC03-55C18125A4DA,3,2016/02/10,AA,ORD,"Chicago, IL",IL,LGA,NY,1854,13.0,2152,6.0,0.0,118.0,733.0
88133F1F-C59B-428B-B8C0-B878281D1BF6,4,2016/02/11,AA,ORD,"Chicago, IL",IL,LGA,NY,1909,28.0,2217,31.0,0.0,128.0,733.0
8462177D-33C5-48BD-9E34-92B0E0D90CC7,5,2016/02/12,AA,ORD,"Chicago, IL",IL,LGA,NY,1916,35.0,2212,26.0,0.0,116.0,733.0
8E058106-AC1A-4833-A4CC-4D621E52966B,6,2016/02/13,AA,ORD,"Chicago, IL",IL,LGA,NY,1837,-4.0,2131,-15.0,0.0,114.0,733.0
E5DB20EA-CE07-4FA5-A80A-27DF52ECDEDD,7,2016/02/14,AA,ORD,"Chicago, IL",IL,LGA,NY,2226,225.0,120,214.0,0.0,114.0,733.0
08782F8D-D02D-4E01-AB95-D6F82DF2C1B9,1,2016/02/15,AA,ORD,"Chicago, IL",IL,LGA,NY,2008,87.0,2334,108.0,0.0,146.0,733.0
E468D381-26D5-4C51-A083-AA231F2DBF85,2,2016/02/16,AA,ORD,"Chicago, IL",IL,LGA,NY,2107,146.0,31,165.0,0.0,144.0,733.0
57EBE159-1F78-4B28-A9E5-C75D81DF8A32,3,2016/02/17,AA,ORD,"Chicago, IL",IL,LGA,NY,1837,-4.0,2216,30.0,0.0,159.0,733.0
F5D67D0F-2ED5-424A-86CF-696E424A5C7D,4,2016/02/18,AA,ORD,"Chicago, IL",IL,LGA,NY,1846,5.0,2153,7.0,0.0,127.0,733.0
C5D2CACC-8768-4CF1-A014-17B07CBB9355,5,2016/02/19,AA,ORD,"Chicago, IL",IL,LGA,NY,2040,119.0,2332,106.0,0.0,112.0,733.0
C5968A5C-1B9B-4605-A7BF-9728B7D361AE,6,2016/02/20,AA,ORD,"Chicago, IL",IL,LGA,NY,1839,-2.0,2148,2.0,0.0,129.0,733.0
0BA3EE7E-4396-4D8B-9EA6-E84654DEA4F8,7,2016/02/21,AA,ORD,"Chicago, IL",IL,LGA,NY,1837,-4.0,2123,-23.0,0.0,106.0,733.0
66A4957E-832C-42C6-BA56-67FE9FE4CC11,1,2016/02/22,AA,ORD,"Chicago, IL",IL,LGA,NY,1836,-5.0,2137,-9.0,0.0,121.0,733.0
932CC817-870E-4CE7-90F2-D9140B0D9BDA,2,2016/02/23,AA,ORD,"Chicago, IL",IL,LGA,NY,1946,65.0,2303,77.0,0.0,137.0,733.0
C0A1458D-8FE6-477D-841F-682E255FED85,3,2016/02/24,AA,ORD,"Chicago, IL",IL,LGA,NY,,,,,1.0,,733.0
25CF9259-CF7D-4661-94FD-51BA356F2F15,4,2016/02/25,AA,ORD,"Chicago, IL",IL,LGA,NY,1841,0.0,2213,27.0,0.0,152.0,733.0
0D4F229C-D488-4773-B677-7F972126E73C,5,2016/02/26,AA,ORD,"Chicago, IL",IL,LGA,NY,2002,81.0,2254,68.0,0.0,112.0,733.0
156A030E-559C-4ECA-BA18-292E6610C132,6,2016/02/27,AA,ORD,"Chicago, IL",IL,LGA,NY,1837,-4.0,2127,-19.0,0.0,110.0,733.0
AA831ECE-A34A-4355-913B-A3DCB4E7B9F4,7,2016/02/28,AA,ORD,"Chicago, IL",IL,LGA,NY,1838,-3.0,2145,-1.0,0.0,127.0,733.0
3FECEC5E-D27B-4745-BCA5-EA9B60854E94,1,2016/02/29,AA,ORD,"Chicago, IL",IL,LGA,NY,1839,-2.0,2152,6.0,0.0,133.0,733.0
A499629A-853E-4D96-9F0A-1E69457A8CE0,1,2016/02/01,AA,DFW,"Dallas/Fort Worth, TX",TX,SFO,CA,1300,20.0,1436,5.0,0.0,216.0,1464.0
87B189A4-DC43-4BA1-A4E5-861512745B1A,2,2016/02/02,AA,DFW,"Dallas/Fort Worth, TX",TX,SFO,CA,1241,1.0,1503,32.0,0.0,262.0,1464.0
AF7B986F-5C03-43FA-B3FF-C3618A206ACD,3,2016/02/03,AA,DFW,"Dallas/Fort Worth, TX",TX,SFO,CA,1237,-3.0,1425,-6.0,0.0,228.0,1464.0
